"iata","lon","lat","iso","name","continent","type","size","timezone","icao","city","country"
"ORH","169.86667","11.233333","MH","Worcester Regional Airport","OC","airport","small","-5","KORH","Worcester","United States"
"AQG","169.86667","11.233333","MH","Anqing Airport","OC","airport","small","8","ZSAQ","Anqing","China"
"JGS","169.86667","11.233333","MH","Jing Gang Shan Airport","OC","airport","small","8","\\N","Ji An","China"
"SHP","169.86667","11.233333","MH","Shanhaiguan Airport","OC","airport","small","8","ZBSH","Qinhuangdao","China"
"YCU","169.86667","11.233333","MH","Zhangxiao","OC","airport","small","8","ZBYC","Yuncheng","China"
"LHW","169.86667","11.233333","MH","Lanzhou Airport","OC","airport","small","8","ZLAN","Lanzhou","China"
"JGN","169.86667","11.233333","MH","Jiayuguan Airport","OC","airport","small","8","ZLJQ","Jiayuguan","China"
"DDG","169.86667","11.233333","MH","Dandong","OC","airport","small","8","ZYDD","Dandong","China"
"DSN","169.86667","11.233333","MH","Ordos Ejin Horo","OC","airport","small","8","ZBDS","Dongsheng","China"
"PZI","169.86667","11.233333","MH","Panzhihua","OC","airport","small","8","ZUZH","Panzhihua","China"
"ZVE","169.86667","11.233333","MH","New Haven Rail Station","OC","airport","small","-5","\\N","New Haven","United States"
"DIB","169.86667","11.233333","MH","Dibrugarh Airport","OC","airport","small","5.5","\\N","Dibrugarh","India"
"XOZ","169.86667","11.233333","MH","Doha Free Zone Airport","OC","airport","small","3","\\N","Doha","Qatar"
"PWT","169.86667","11.233333","MH","Bremerton National","OC","airport","small","-8","KPWT","Bremerton","United States"
"SPW","169.86667","11.233333","MH","Spencer Muni","OC","airport","small","-6","KSPW","Spencer","United States"
"JEF","169.86667","11.233333","MH","Jefferson City Memorial Airport","OC","airport","small","-6","KJEF","Jefferson City","United States"
"GCW","169.86667","11.233333","MH","Grand Canyon West Airport","OC","airport","small","-8","\\N","Grand Canyon West","United States"
"BLD","169.86667","11.233333","MH","Boulder City Municipal Airport","OC","airport","small","-8","KBVU","Boulder City","United States"
"UNT","169.86667","11.233333","MH","Unst Airport","OC","airport","small","0","EGPW","Unst","United Kingdom"
"PVC","169.86667","11.233333","MH","Provincetown Muni","OC","airport","small","-5","KPVC","Provincetown","United States"
"LKE","169.86667","11.233333","MH","Kenmore Air Harbor Seaplane Base","OC","airport","small","-7","KW55","Seattle","United States"
"%u0","169.86667","11.233333","MH","Magas","OC","airport","small","4","%u04","Nazran","Russia"
"SBH","169.86667","11.233333","MH","Saint Barthelemy","OC","airport","small","-4","TFFJ","Gustavia","France"
"TZA","169.86667","11.233333","MH","Belize City Municipal Airport","OC","airport","small","-6","\\N","Belize","Belize"
"SUI","169.86667","11.233333","MH","Sukhumi Dranda","OC","airport","small","3","UGSS","Sukhumi","Georgia"
"TBW","169.86667","11.233333","MH","Tambow","OC","airport","small","4","UUOT","Tambow","Russia"
"OBN","169.86667","11.233333","MH","Oban Airport","OC","airport","small","0","EGEO","North Connel","United Kingdom"
"FSZ","169.86667","11.233333","MH","Mt. Fuji Shizuoka Airport","OC","airport","small","9","RJNS","Shizuoka","Japan"
"ERM","169.86667","11.233333","MH","Erechim Airport","OC","airport","small","-3","SSER","Erechim","Brazil"
"CVF","169.86667","11.233333","MH","Courchevel Airport","OC","airport","small","1","LFLJ","Courcheval","France"
"FUL","169.86667","11.233333","MH","Fullerton Municipal Airport","OC","airport","small","-7","KFUL","Fullerton","United States"
"FWM","169.86667","11.233333","MH","Fort William Heliport","OC","airport","small","0","\\N","Fort William","United Kingdom"
"NVI","169.86667","11.233333","MH","Navoi Airport","OC","airport","small","5","UTSA","Navoi","Uzbekistan"
"JPU","169.86667","11.233333","MH","La Defense Heliport","OC","airport","small","1","\\N","Paris","France"
"RRA","169.86667","11.233333","MH","Ronda Airport","OC","airport","small","1","\\N","Ronda","Spain"
"QSF","169.86667","11.233333","MH","Ain Arnat Airport","OC","airport","small","0","DAAS","Setif","Algeria"
"LRH","169.86667","11.233333","MH","La Rochelle-Ile de Re","OC","airport","small","1","LFBH","La Rochelle","France"
"SUN","169.86667","11.233333","MH","Friedman Mem","OC","airport","small","-7","KSUN","Hailey","United States"
"PME","169.86667","11.233333","MH","Portsmouth Airport","OC","airport","small","0","\\N","Portsmouth","United Kingdom"
"MCW","169.86667","11.233333","MH","Mason City Municipal","OC","airport","small","-5","KMCW","Mason City","United States"
"JNG","169.86667","11.233333","MH","Jining Airport ","OC","airport","small","8","\\N","Jining","China"
"OHE","169.86667","11.233333","MH","Heilongjiang Mohe Airport","OC","airport","small","8","\\N","Mohe County","China"
"DAQ","169.86667","11.233333","MH","Daqing Saertu Airport","OC","airport","small","8","\\N","Daqing","China"
"IAR","169.86667","11.233333","MH","Tunoshna","OC","airport","small","4","UUDL","Yaroslavl","Russia"
"QNC","169.86667","11.233333","MH","Neuchatel Airport","OC","airport","small","1","LSGN","Neuchatel","Switzerland"
"ZJI","169.86667","11.233333","MH","Locarno Airport","OC","airport","small","1","LSZL","Locarno","Switzerland"
"RMT","169.86667","11.233333","MH","Rimatara","OC","airport","small","-10","NTAM","Rimatara","French Polynesia"
"UKX","169.86667","11.233333","MH","Ust-Kut","OC","airport","small","9","UITT","Ust-Kut","Russia"
"1OH","169.86667","11.233333","MH","Fortman Airport","OC","airport","small","-5","\\N","St. Marys","United States"
"BN1","169.86667","11.233333","MH","Bellona","OC","airport","small","11","\\N","Bellona","Solomon Islands"
"BNY","169.86667","11.233333","MH","Bellona","OC","airport","small","11","\\N","Bellona","Solomon Islands"
"RIN","169.86667","11.233333","MH","Ringi Cove Airport","OC","airport","small","11","AGRC","Ringi Cove","Solomon Islands"
"ARE","169.86667","11.233333","MH","Antonio Juarbe Pol Airport","OC","airport","small","-4","TJAB","Arecibo","Puerto Rico"
"EAT","169.86667","11.233333","MH","Pangborn Field","OC","airport","small","-8","KEAT","Wenatchee","United States"
"JDR","169.86667","11.233333","MH","Aeroporto Prefeito Octavio de Almeida Neves","OC","airport","small","-3","\\N","Sao Joao del Rei","Brazil"
"AGE","169.86667","11.233333","MH","Wangerooge Airport","OC","airport","small","1","EDWG","Wangerooge","Germany"
"OSH","169.86667","11.233333","MH","Wittman Regional Airport","OC","airport","small","-5","KOSH","Oshkosh","United States"
"BQT","169.86667","11.233333","MH","Brest","OC","airport","small","3","UMBB","Brest","Belarus"
"TNL","169.86667","11.233333","MH","Ternopol","OC","airport","small","2","UKLT","Ternopol","Ukraine"
"CEJ","169.86667","11.233333","MH","Chernigov","OC","airport","small","2","UKRR","Chernigov","Ukraine"
"UKC","169.86667","11.233333","MH","Lutsk","OC","airport","small","2","UKLC","Lutsk","Ukraine"
"BEH","169.86667","11.233333","MH","Southwest Michigan Regional Airport","OC","airport","small","-5","\\N","Benton Harbor","United States"
"UES","169.86667","11.233333","MH","Waukesha County Airport","OC","airport","small","-6","\\N","Waukesha","United States"
"NOA","169.86667","11.233333","MH","Nowra Airport","OC","airport","small","10","YSNW","Nowra","Australia"
"KTR","169.86667","11.233333","MH","Tindal Airport","OC","airport","small","9","YPTN","Katherine","Australia"
"10C","169.86667","11.233333","MH","Galt Field Airport","OC","airport","small","-6","\\N","Greenwood","United States"
"X01","169.86667","11.233333","MH","Everglades Airpark","OC","airport","small","-5","\\N","Everglades","United States"
"COQ","169.86667","11.233333","MH","Choibalsan Airport","OC","airport","small","8","ZMCD","Choibalsan","Mongolia"
"TRO","169.86667","11.233333","MH","Taree Airport","OC","airport","small","10","YTRE","Taree","Australia"
"OAG","169.86667","11.233333","MH","Orange Airport","OC","airport","small","10","YORG","Orange","Australia"
"GFN","169.86667","11.233333","MH","Grafton Airport","OC","airport","small","10","YGFN","Grafton","Australia"
"MRQ","169.86667","11.233333","MH","Marinduque Airport","OC","airport","small","8","RPUW","Gasan","Philippines"
"HDM","169.86667","11.233333","MH","Hamadan Airport","OC","airport","small","3.5","OIHH","Hamadan","Iran"
"YIF","169.86667","11.233333","MH","St Augustin Airport","OC","airport","small","-4","CYIF","St-Augustin","Canada"
"VQS","169.86667","11.233333","MH","Vieques Airport","OC","airport","small","-4","TJCG","Vieques Island","Puerto Rico"
"KMV","169.86667","11.233333","MH","Kalay Airport","OC","airport","small","6.5","VYKL","Kalemyo","Myanmar"
"LSS","169.86667","11.233333","MH","Terre-de-Haut Airport","OC","airport","small","-4","TFFS","Les Saintes","Guadeloupe"
"YEI","169.86667","11.233333","MH","Yenisehir Airport","OC","airport","small","2","LTBR","Yenisehir","Turkey"
"TEQ","169.86667","11.233333","MH","Tekirdağ Çorlu Airport","OC","airport","small","2","LTBU","Çorlu","Turkey"
"SIC","169.86667","11.233333","MH","Sinop Airport","OC","airport","small","2","LTCM","Sinop","Turkey"
"MSR","169.86667","11.233333","MH","Mus Airport","OC","airport","small","2","LTCK","Mus","Turkey"
"CKZ","169.86667","11.233333","MH","Canakkale Airport","OC","airport","small","2","LTBH","Canakkale","Turkey"
"AOE","169.86667","11.233333","MH","Anadolu Airport","OC","airport","small","2","LTBY","Eskissehir","Turkey"
"MPA","169.86667","11.233333","MH","Katima Mulilo Airport","OC","airport","small","1","FYKM","Mpacha","Namibia"
"WVB","169.86667","11.233333","MH","Walvis Bay Airport","OC","airport","small","1","FYWB","Walvis Bay","Namibia"
"PDP","169.86667","11.233333","MH","Capitan Corbeta C A Curbelo International Airport","OC","airport","small","-3","SULS","Punta del Este","Uruguay"
"SKT","169.86667","11.233333","MH","Sialkot Airport","OC","airport","small","5","OPST","Sialkot","Pakistan"
"YVB","169.86667","11.233333","MH","Bonaventure Airport","OC","airport","small","-4","CYVB","Bonaventure","Canada"
"BHG","169.86667","11.233333","MH","Brus Laguna Airport","OC","airport","small","-6","MHBL","Brus Laguna","Honduras"
"UAS","169.86667","11.233333","MH","Samburu South Airport","OC","airport","small","3","HKSB","Samburu South","Kenya"
"CHG","169.86667","11.233333","MH","Chaoyang Airport","OC","airport","small","8","ZYCY","Chaoyang","China"
"WLH","169.86667","11.233333","MH","Walaha Airport","OC","airport","small","11","NVSW","Walaha","Vanuatu"
"TGC","169.86667","11.233333","MH","Tanjung Manis Airport","OC","airport","small","8","WBTM","Tanjung Manis","Malaysia"
"LKH","169.86667","11.233333","MH","Long Akah Airport","OC","airport","small","8","WBGL","Long Akah","Malaysia"
"EGN","169.86667","11.233333","MH","Geneina Airport","OC","airport","small","2","HSGN","Geneina","Sudan"
"TOG","169.86667","11.233333","MH","Togiak Airport","OC","airport","small","-9","PATG","Togiak Village","United States"
"PTH","169.86667","11.233333","MH","Port Heiden Airport","OC","airport","small","-9","PAPH","Port Heiden","United States"
"KVC","169.86667","11.233333","MH","King Cove Airport","OC","airport","small","-9","PAVC","King Cove","United States"
"KNW","169.86667","11.233333","MH","New Stuyahok Airport","OC","airport","small","-9","PANW","New Stuyahok","United States"
"IGG","169.86667","11.233333","MH","Igiugig Airport","OC","airport","small","-9","PAIG","Igiugig","United States"
"SLV","169.86667","11.233333","MH","Shimla Airport","OC","airport","small","5.5","VISM","Shimla","India"
"NDC","169.86667","11.233333","MH","Nanded Airport","OC","airport","small","5.5","VAND","Nanded","India"
"DHM","169.86667","11.233333","MH","Kangra Airport","OC","airport","small","5.5","VIGG","Kangra","India"
"CQD","169.86667","11.233333","MH","Shahre Kord Airport","OC","airport","small","3.5","OIFS","Shahre Kord","Iran"
"EGM","169.86667","11.233333","MH","Sege Airport","OC","airport","small","11","AGGS","Sege","Solomon Islands"
"RGS","169.86667","11.233333","MH","Burgos Airport","OC","airport","small","1","LEBG","Burgos","Spain"
"LEN","169.86667","11.233333","MH","Leon Airport","OC","airport","small","1","LELN","Leon","Spain"
"DRG","169.86667","11.233333","MH","Deering Airport","OC","airport","small","-9","PADE","Deering","United States"
"AFS","169.86667","11.233333","MH","Sugraly Airport","OC","airport","small","5","UTSN","Zarafshan","Uzbekistan"
"MQM","169.86667","11.233333","MH","Mardin Airport","OC","airport","small","2","LTCR","Mardin","Turkey"
"TCG","169.86667","11.233333","MH","Tacheng Airport","OC","airport","small","8","ZWTC","Tacheng","China"
"LGQ","169.86667","11.233333","MH","Nueva Loja Airport","OC","airport","small","-5","SELA","Lago Agrio","Ecuador"
"PFQ","169.86667","11.233333","MH","Parsabade Moghan Airport","OC","airport","small","3.5","OITP","Parsabad","Iran"
"IIL","169.86667","11.233333","MH","Ilam Airport","OC","airport","small","3.5","OICI","Ilam","Iran"
"GBT","169.86667","11.233333","MH","Gorgan Airport","OC","airport","small","3.5","OING","Gorgan","Iran"
"ACP","169.86667","11.233333","MH","Sahand Airport","OC","airport","small","3.5","OITM","Maragheh","Iran"
"TBH","169.86667","11.233333","MH","Romblon Airport","OC","airport","small","8","RPVU","Romblon","Philippines"
"WUZ","169.86667","11.233333","MH","Changzhoudao Airport","OC","airport","small","8","ZGWZ","Wuzhou","China"
"HMI","169.86667","11.233333","MH","Hami Airport","OC","airport","small","8","ZWHM","Hami","China"
"SDP","169.86667","11.233333","MH","Sand Point Airport","OC","airport","small","-9","PASD","Sand Point","United States"
"GOP","169.86667","11.233333","MH","Gorakhpur Airport","OC","airport","small","5.5","VEGK","Gorakhpur","India"
"ACR","169.86667","11.233333","MH","Araracuara Airport","OC","airport","small","-5","SKAC","Araracuara","Colombia"
"HGR","169.86667","11.233333","MH","Hagerstown Regional Richard A Henson Field","OC","airport","small","-5","KHGR","Hagerstown","United States"
"QBC","169.86667","11.233333","MH","Bella Coola Airport","OC","airport","small","-8","CYBD","Bella Coola","Canada"
"PJA","169.86667","11.233333","MH","Pajala Airport","OC","airport","small","1","ESUP","Pajala","Sweden"
"KPC","169.86667","11.233333","MH","Port Clarence Coast Guard Station","OC","airport","small","-9","PAPC","Port Clarence","United States"
"GVR","169.86667","11.233333","MH","Governador Valadares Airport","OC","airport","small","-3","SBGV","Governador Valadares","Brazil"
"KVK","169.86667","11.233333","MH","Kirovsk-Apatity Airport","OC","airport","small","4","ULMK","Apatity","Russia"
"CYZ","169.86667","11.233333","MH","Cauayan Airport","OC","airport","small","8","RPUY","Cauayan","Philippines"
"TMU","169.86667","11.233333","MH","Tambor Airport","OC","airport","small","-6","MRTR","Nicoya","Costa Rica"
"FON","169.86667","11.233333","MH","Arenal Airport","OC","airport","small","-6","MRAN","La Fortuna/San Carlos","Costa Rica"
"QOW","169.86667","11.233333","MH","Imo Airport","OC","airport","small","1","DNIM","Imo","Nigeria"
"ARC","169.86667","11.233333","MH","Arctic Village Airport","OC","airport","small","-9","PARC","Arctic Village","United States"
"YTQ","169.86667","11.233333","MH","Tasiujaq Airport","OC","airport","small","-5","CYTQ","Tasiujaq","Canada"
"YPX","169.86667","11.233333","MH","Puvirnituq Airport","OC","airport","small","-5","CYPX","Puvirnituq","Canada"
"OMC","169.86667","11.233333","MH","Ormoc Airport","OC","airport","small","8","RPVO","Ormoc City","Philippines"
"WTK","169.86667","11.233333","MH","Noatak Airport","OC","airport","small","-9","PAWN","Noatak","United States"
"SVA","169.86667","11.233333","MH","Savoonga Airport","OC","airport","small","-9","PASA","Savoonga","United States"
"SHH","169.86667","11.233333","MH","Shishmaref Airport","OC","airport","small","-9","PASH","Shishmaref","United States"
"RBY","169.86667","11.233333","MH","Ruby Airport","OC","airport","small","-9","PARY","Ruby","United States"
"PHO","169.86667","11.233333","MH","Point Hope Airport","OC","airport","small","-9","PPHO","Point Hope","United States"
"MYU","169.86667","11.233333","MH","Mekoryuk Airport","OC","airport","small","-9","PAMY","Mekoryuk","United States"
"KVL","169.86667","11.233333","MH","Kivalina Airport","OC","airport","small","-9","PAVL","Kivalina","United States"
"KSM","169.86667","11.233333","MH","St Marys Airport","OC","airport","small","-9","PASM","St Mary's","United States"
"KAL","169.86667","11.233333","MH","Kaltag Airport","OC","airport","small","-9","PAKV","Kaltag","United States"
"HPB","169.86667","11.233333","MH","Hooper Bay Airport","OC","airport","small","-9","PAHP","Hooper Bay","United States"
"GAM","169.86667","11.233333","MH","Gambell Airport","OC","airport","small","-9","PAGM","Gambell","United States"
"ATK","169.86667","11.233333","MH","Atqasuk Edward Burnell Sr Memorial Airport","OC","airport","small","-9","PATQ","Atqasuk","United States"
"ANV","169.86667","11.233333","MH","Anvik Airport","OC","airport","small","-9","PANV","Anvik","United States"
"AKP","169.86667","11.233333","MH","Anaktuvuk Pass Airport","OC","airport","small","-9","PAKP","Anaktuvuk Pass","United States"
"AAT","169.86667","11.233333","MH","Altay Airport","OC","airport","small","8","ZWAT","Altay","China"
"ELA","169.86667","11.233333","MH","Naypyidaw","OC","airport","small","6.5","VYEL","Naypyidaw","Burma"
"ZXB","169.86667","11.233333","MH","Jan Mayensfield","OC","airport","small","1","ENJA","Jan Mayen","Norway"
"HHA","169.86667","11.233333","MH","Huanghua Intl","OC","airport","small","8","\\N","Changsha","China"
"NZH","169.86667","11.233333","MH","Manzhouli","OC","airport","small","8","\\N","Manzhouli","China"
"WUA","169.86667","11.233333","MH","Wuhai","OC","airport","small","8","ZBUH","Wuhai","China"
"GYY","169.86667","11.233333","MH","Gary Chicago International Airport","OC","airport","small","-6","KGYY","Gary","United States"
"BRD","169.86667","11.233333","MH","Brainerd Lakes Rgnl","OC","airport","small","-6","KBRD","Brainerd","United States"
"LWB","169.86667","11.233333","MH","Greenbrier Valley Airport","OC","airport","small","-5","KLWB","Lewisburg","United States"
"PGV","169.86667","11.233333","MH","Pitt-Greenville Airport","OC","airport","small","-5","KPGV","Greenville","United States"
"CYF","169.86667","11.233333","MH","Chefornak Airport","OC","airport","small","-9","PACK","Chefornak","United States"
"OXR","169.86667","11.233333","MH","Oxnard - Ventura County","OC","airport","small","-8","KOXR","Oxnard","United States"
"BKG","169.86667","11.233333","MH","Branson LLC","OC","airport","small","-6","KBBG","Branson","United States"
"TEN","169.86667","11.233333","MH","Tongren","OC","airport","small","8","ZUTR","Tongren","China"
"KNC","169.86667","11.233333","MH","Jinggangshan","OC","airport","small","8","ZSJA","Jian","China"
"ZBP","169.86667","11.233333","MH","Penn Station","OC","airport","small","-5","\\N","Baltimore","United States"
"ZYP","169.86667","11.233333","MH","Penn Station","OC","airport","small","-5","\\N","New York","United States"
"NIU","169.86667","11.233333","MH","Niau","OC","airport","small","-10","NTKN","Niau","French Polynesia"
"SCH","169.86667","11.233333","MH","Stratton ANGB - Schenectady County Airpor","OC","airport","small","-5","KSCH","Scotia NY","United States"
"NBC","169.86667","11.233333","MH","Begishevo","OC","airport","small","4","UWKE","Nizhnekamsk","Russia"
"QRW","169.86667","11.233333","MH","Warri Airport","OC","airport","small","1","DNSU","Osubi","Nigeria"
"LGO","169.86667","11.233333","MH","Langeoog Airport","OC","airport","small","1","EDWL","Langeoog","Germany"
"FNE","169.86667","11.233333","MH","Fane Airport","OC","airport","small","10","\\N","Fane","Papua New Guinea"
"ITK","169.86667","11.233333","MH","Itokama Airport","OC","airport","small","10","\\N","Itokama","Papua New Guinea"
"ONB","169.86667","11.233333","MH","Ononge Airport","OC","airport","small","10","\\N","Ononge","Papua New Guinea"
"TPI","169.86667","11.233333","MH","Tapini Airport","OC","airport","small","10","\\N","Tapini","Papua New Guinea"
"AGL","169.86667","11.233333","MH","Wanigela Airport","OC","airport","small","10","\\N","Wanigela","Papua New Guinea"
"WTP","169.86667","11.233333","MH","Woitape Airport","OC","airport","small","10","\\N","Woitape","Papua New Guinea"
"AWB","169.86667","11.233333","MH","Awaba Airport","OC","airport","small","10","\\N","Awaba","Papua New Guinea"
"TFM","169.86667","11.233333","MH","Telefomin Airport","OC","airport","small","10","\\N","Telefomin","Papua New Guinea"
"NLP","169.86667","11.233333","MH","Nelspruit Airport","OC","airport","small","2","FANS","Nelspruit","South Africa"
"CKC","169.86667","11.233333","MH","Cherkassy","OC","airport","small","2","UKKE","Cherkassy","Ukraine"
"UST","169.86667","11.233333","MH","St. Augustine Airport","OC","airport","small","-5","KSGJ","St. Augustine Airport","United States"
"NLV","169.86667","11.233333","MH","Mykolaiv International Airport","OC","airport","small","2","UKON","Nikolayev","Ukraine"
"RHP","169.86667","11.233333","MH","Ramechhap","OC","airport","small","5.75","VNRC","Ramechhap","Nepal"
"STS","169.86667","11.233333","MH","Charles M Schulz Sonoma Co","OC","airport","small","-8","KSTS","Santa Rosa","United States"
"ISM","169.86667","11.233333","MH","Kissimmee Gateway Airport","OC","airport","small","-5","KISM","Kissimmee","United States"
"LCQ","169.86667","11.233333","MH","Lake City Municipal Airport","OC","airport","small","-5","KLCQ","Lake City","United States"
"LGU","169.86667","11.233333","MH","Logan-Cache","OC","airport","small","-7","KLGU","Logan","United States"
"BMC","169.86667","11.233333","MH","Brigham City","OC","airport","small","-7","KBMC","Brigham City","United States"
"MLD","169.86667","11.233333","MH","Malad City","OC","airport","small","-7","KMLD","Malad City","United States"
"ASE","169.86667","11.233333","MH","Aspen Pitkin County Sardy Field","OC","airport","small","-7","KASE","Aspen","United States"
"HHH","169.86667","11.233333","MH","Hilton Head","OC","airport","small","-5","KHHH","Hilton Head","United States"
"ULV","169.86667","11.233333","MH","Barataevka","OC","airport","small","4","UWLL","Ulyanovsk","Russia"
"GSS","169.86667","11.233333","MH","Sabi Sabi Airport","OC","airport","small","2","\\N","Sabi Sabi","South Africa"
"ZFV","169.86667","11.233333","MH","Philadelphia 30th St Station","OC","airport","small","-5","\\N","Philadelphia","United States"
"BWD","169.86667","11.233333","MH","KBWD","OC","airport","small","-6","\\N","Brownwood","United States"
"LXY","169.86667","11.233333","MH","Mexia - Limestone County Airport","OC","airport","small","-6","\\N","Mexia","United States"
"ERV","169.86667","11.233333","MH","Kerrville Municipal Airport","OC","airport","small","-6","KERV","Kerrville","United States"
"GED","169.86667","11.233333","MH","Sussex Co","OC","airport","small","-5","KGED","Georgetown","United States"
"ZSW","169.86667","11.233333","MH","Seal Cove Seaplane Base","OC","airport","small","-8","CZSW","Prince Rupert","Canada"
"GBN","169.86667","11.233333","MH","Great Bend Municipal","OC","airport","small","-5","KGBD","Great Bend","United States"
"HYS","169.86667","11.233333","MH","Hays Regional Airport","OC","airport","small","-5","KHYS","Hays","United States"
"SUS","169.86667","11.233333","MH","Spirit Of St Louis","OC","airport","small","-7","KSUS","Null","United States"
"LYU","169.86667","11.233333","MH","Ely Municipal","OC","airport","small","-6","KELO","Ely","United States"
"GPZ","169.86667","11.233333","MH","Grand Rapids Itasca County","OC","airport","small","-6","KGPZ","Grand Rapids MN","United States"
"TVF","169.86667","11.233333","MH","Thief River Falls","OC","airport","small","-6","KTVF","Thief River Falls","United States"
"EGV","169.86667","11.233333","MH","Eagle River","OC","airport","small","-6","KEGV","Eagle River","United States"
"ARV","169.86667","11.233333","MH","Lakeland","OC","airport","small","-6","KARV","Minocqua - Woodruff","United States"
"IKV","169.86667","11.233333","MH","Ankeny Regl Airport","OC","airport","small","-6","KIKV","Ankeny","United States"
"YBV","169.86667","11.233333","MH","Berens River","OC","airport","small","-6","CYBV","Berens River","Canada"
"NGP","169.86667","11.233333","MH","Corpus Christi NAS","OC","airport","small","-6","KNGP","Corpus Christi","United States"
"YPI","169.86667","11.233333","MH","Seaplane Base","OC","airport","small","-8","CYPI","Port Simpson","Canada"
"AVX","169.86667","11.233333","MH","Avalon","OC","airport","small","-8","KAVX","Catalina Island","United States"
"MHV","169.86667","11.233333","MH","Mojave","OC","airport","small","-8","KMHV","Mojave","United States"
"ZIN","169.86667","11.233333","MH","Air Base","OC","airport","small","1","LSMI","Interlaken","Switzerland"
"KEH","169.86667","11.233333","MH","Kenmore Air Harbor Inc Seaplane Base","OC","airport","small","-8","\\N","Kenmore","United States"
"CZH","169.86667","11.233333","MH","Municipal","OC","airport","small","-6","\\N","Corozal","Belize"
"INQ","169.86667","11.233333","MH","Inisheer","OC","airport","small","0","EIIR","Inisheer","Ireland"
"SWT","169.86667","11.233333","MH","Strezhevoy","OC","airport","small","7","UNSS","Strezhevoy","Russia"
"HUT","169.86667","11.233333","MH","Hutchinson Municipal Airport","OC","airport","small","-6","KHUT","Hutchinson","United States"
"BPM","169.86667","11.233333","MH","Bagram AFB","OC","airport","small","4.5","OAIX","Kabul","Afghanistan"
"EGA","169.86667","11.233333","MH","Eagle County Airport","OC","airport","small","-7","\\N","Eagle","United States"
"GDZ","169.86667","11.233333","MH","Gelendzik","OC","airport","small","4","\\N","Gelendzik","Russia"
"STJ","169.86667","11.233333","MH","Rosecrans Mem","OC","airport","small","-6","KSTJ","Rosecrans","United States"
"ZRT","169.86667","11.233333","MH","Hartford Union Station","OC","airport","small","-5","\\N","Hartford","United States"
"ZTF","169.86667","11.233333","MH","Stamford Amtrak Station","OC","airport","small","-5","\\N","Stamford","United States"
"ZRP","169.86667","11.233333","MH","Newark Penn Station","OC","airport","small","-5","\\N","Newark","United States"
"NDZ","169.86667","11.233333","MH","Cuxhaven Airport","OC","airport","small","1","KNDZ","Cuxhaven","Germany"
"VOK","169.86667","11.233333","MH","Volk Fld","OC","airport","small","-6","KVOK","Camp Douglas","United States"
"UAB","169.86667","11.233333","MH","Adana-Incirlik Airbase","OC","airport","small","2","KUAB","Adana","Turkey"
"GUC","169.86667","11.233333","MH","Gunnison - Crested Butte","OC","airport","small","-7","KGUC","Gunnison","United States"
"SIA","169.86667","11.233333","MH","Xi\\\\'An Xiguan","OC","airport","small","8","ZLSN","Xi\\\\'AN","China"
"TOA","169.86667","11.233333","MH","Zamperini Field Airport","OC","airport","small","-8","KTOA","Torrance","United States"
"MBL","169.86667","11.233333","MH","Manistee County-Blacker Airport","OC","airport","small","-5","KMBL","Manistee","United States"
"PGD","169.86667","11.233333","MH","Charlotte County-Punta Gorda Airport","OC","airport","small","-5","KPGD","Punta Gorda","United States"
"JGC","169.86667","11.233333","MH","Grand Canyon Heliport","OC","airport","small","-8","\\N","Grand Canyon","United States"
"WFK","169.86667","11.233333","MH","Northern Aroostook Regional Airport","OC","airport","small","-5","KFVE","Frenchville","United States"
"JHW","169.86667","11.233333","MH","Chautauqua County-Jamestown","OC","airport","small","-5","KJHW","Jamestown","United States"
"YTM","169.86667","11.233333","MH","Riviere Rouge - Mont-Tremblant International Inc. Airport","OC","airport","small","-5","CYFJ","Mont-Tremblant","Canada"
"SME","169.86667","11.233333","MH","Lake Cumberland Regional Airport","OC","airport","small","-5","KSME","Somerset","United States"
"SHD","169.86667","11.233333","MH","Shenandoah Valley Regional Airport","OC","airport","small","-5","KSHD","Weyers Cave","United States"
"DVL","169.86667","11.233333","MH","Devils Lake Regional Airport","OC","airport","small","-6","KDVL","Devils Lake","United States"
"DIK","169.86667","11.233333","MH","Dickinson Theodore Roosevelt Regional Airport","OC","airport","small","-5","KDIK","Dickinson","United States"
"SDY","169.86667","11.233333","MH","Sidney-Richland Municipal Airport","OC","airport","small","-7","KSDY","Sidney","United States"
"CDR","169.86667","11.233333","MH","Chadron Municipal Airport","OC","airport","small","-7","KCDR","Chadron","United States"
"AIA","169.86667","11.233333","MH","Alliance Municipal Airport","OC","airport","small","-7","KAIA","Alliance","United States"
"MCK","169.86667","11.233333","MH","McCook Regional Airport","OC","airport","small","-6","KMCK","McCook","United States"
"MTH","169.86667","11.233333","MH","Florida Keys Marathon Airport","OC","airport","small","-5","KMTH","Marathon","United States"
"GDV","169.86667","11.233333","MH","Dawson Community Airport","OC","airport","small","-7","KGDV","Glendive","United States"
"OLF","169.86667","11.233333","MH","LM Clayton Airport","OC","airport","small","-7","KOLF","Wolf Point","United States"
"WYS","169.86667","11.233333","MH","Yellowstone Airport","OC","airport","small","-7","KWYS","West Yellowstone","United States"
"ALS","169.86667","11.233333","MH","San Luis Valley Regional Airport","OC","airport","small","-7","KALS","Alamosa","United States"
"CNY","169.86667","11.233333","MH","Canyonlands Field","OC","airport","small","-7","KCNY","Moab","United States"
"ELY","169.86667","11.233333","MH","Ely Airport","OC","airport","small","-8","KELY","Ely","United States"
